report_date,week_start,week_end,crop,crop_season,activity,state,state_code,is_total,progress_pct,prev_week_pct,prev_year_pct,five_year_avg_pct,source_file
2025-07-19,2025-07-13,2025-07-19,wheat,2025,planting,Minas Gerais,MG,False,0.01,0.01,0.01,0.01,Plantio e Colheita 13-07 a 19-07.xlsx
2025-07-19,2025-07-13,2025-07-19,wheat,2025,planting,Paraná,PR,False,0.009899999999999999,0.0096,0.009899999999999999,0.009960000000000002,Plantio e Colheita 13-07 a 19-07.xlsx
2025-07-19,2025-07-13,2025-07-19,wheat,2025,planting,Rio Grande do Sul,RS,False,0.0098,0.0089,0.0097,0.009640000000000001,Plantio e Colheita 13-07 a 19-07.xlsx
2025-07-19,2025-07-13,2025-07-19,wheat,2025,planting,Santa Catarina,SC,False,0.00588,0.0045000000000000005,0.0064,0.007859333333333334,Plantio e Colheita 13-07 a 19-07.xlsx
2025-07-19,2025-07-13,2025-07-19,wheat,2025,planting,São Paulo,SP,False,0.01,0.01,0.01,0.01,Plantio e Colheita 13-07 a 19-07.xlsx
2025-07-19,2025-07-13,2025-07-19,wheat,2025,planting,Total,,True,0.00968661061564452,0.009100813263662437,0.009684589767867052,0.009685600191755786,Plantio e Colheita 13-07 a 19-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_1,2024/25,harvest,Bahia,BA,False,0.01,0.01,0.009972,0.0099544,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_1,2024/25,harvest,Goiás,GO,False,0.01,0.01,0.01,0.01,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_1,2024/25,harvest,Maranhão,MA,False,0.0095,0.0085,0.009300000000000001,0.009519999999999999,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_1,2024/25,harvest,Minas Gerais,MG,False,0.01,0.01,0.01,0.01,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_1,2024/25,harvest,Paraná,PR,False,0.01,0.01,0.01,0.01,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_1,2024/25,harvest,Piauí,PI,False,0.0098,0.0098,0.0095,0.009519999999999999,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_1,2024/25,harvest,Rio Grande do Sul,RS,False,0.01,0.01,0.01,0.01,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_1,2024/25,harvest,Santa Catarina,SC,False,0.00996,0.00996,0.01,0.009992000000000001,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_1,2024/25,harvest,São Paulo,SP,False,0.01,0.01,0.01,0.01,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_1,2024/25,harvest,Total,,True,0.00993,0.00984,0.00994,0.00992,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_2,2024/25,harvest,Goiás,GO,False,0.0040999999999999995,0.002,0.0072,0.0057,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_2,2024/25,harvest,Maranhão,MA,False,0.0097,0.009000000000000001,0.006,0.0073799999999999985,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_2,2024/25,harvest,Mato Grosso,MT,False,0.008756,0.007624,0.009873,0.009119200000000001,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_2,2024/25,harvest,Mato Grosso do Sul,MS,False,0.0037,0.0037,0.008,0.0037140000000000003,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_2,2024/25,harvest,Minas Gerais,MG,False,0.0043,0.0034999999999999996,0.0049,0.004059999999999999,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_2,2024/25,harvest,Paraná,PR,False,0.0053,0.004,0.0076,0.00392,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_2,2024/25,harvest,Piauí,PI,False,0.0086,0.0063,0.0068000000000000005,0.00736,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_2,2024/25,harvest,São Paulo,SP,False,0.001,0.0007000000000000001,0.006500000000000001,0.0030599999999999994,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_2,2024/25,harvest,Tocantins,TO,False,0.0097,0.009000000000000001,0.009899999999999999,0.00912,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,corn_2,2024/25,harvest,Total,,True,0.00661,0.00555,0.0086,0.00701,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,cotton,2024/25,harvest,Bahia,BA,False,0.004,0.0036,0.003489,0.0047474,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,cotton,2024/25,harvest,Goiás,GO,False,0.004699999999999999,0.0042,0.006,0.00582,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,cotton,2024/25,harvest,Maranhão,MA,False,0.006,0.004,0.0044,0.00438,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,cotton,2024/25,harvest,Mato Grosso,MT,False,0.001256,0.000838,0.001929,0.0027164,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,cotton,2024/25,harvest,Mato Grosso do Sul,MS,False,0.006,0.0032,0.0072,0.005808,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,cotton,2024/25,harvest,Minas Gerais,MG,False,0.005699999999999999,0.0053,0.0043,0.00438,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,cotton,2024/25,harvest,Piauí,PI,False,0.0062,0.0046,0.0045000000000000005,0.00592,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,cotton,2024/25,harvest,Total,,True,0.00217,0.00167,0.00248,0.0033900000000000002,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,wheat,2025,harvest,Bahia,BA,False,0.0,0.0,0.0,0.0,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,wheat,2025,harvest,Goiás,GO,False,0.006999999999999999,0.006500000000000001,0.0075,0.0068579999999999995,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,wheat,2025,harvest,Mato Grosso do Sul,MS,False,0.0,0.0,0.0,0.0,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,wheat,2025,harvest,Minas Gerais,MG,False,0.0003,0.0002,0.0026,0.0011200000000000001,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,wheat,2025,harvest,Paraná,PR,False,0.0,0.0,0.0,0.0,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,wheat,2025,harvest,Rio Grande do Sul,RS,False,0.0,0.0,0.0,0.0,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,wheat,2025,harvest,Santa Catarina,SC,False,0.0,0.0,0.0,0.0,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,wheat,2025,harvest,São Paulo,SP,False,0.0,0.0,0.0,0.0,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,wheat,2025,harvest,Total,,True,0.0002560480148475797,0.0002364438034291166,0.0004089366945594255,0.0003324923547035026,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,wheat,2025,planting,Bahia,BA,False,0.01,0.01,0.01,0.01,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,wheat,2025,planting,Goiás,GO,False,0.01,0.01,0.01,0.01,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,wheat,2025,planting,Mato Grosso do Sul,MS,False,0.01,0.01,0.01,0.01,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,wheat,2025,planting,Minas Gerais,MG,False,0.01,0.01,0.01,0.01,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,wheat,2025,planting,Paraná,PR,False,0.01,0.009899999999999999,0.01,0.01,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,wheat,2025,planting,Rio Grande do Sul,RS,False,0.009899999999999999,0.0098,0.009899999999999999,0.009879999999999998,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,wheat,2025,planting,Santa Catarina,SC,False,0.0073,0.00588,0.008199999999999999,0.008934666666666667,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,wheat,2025,planting,São Paulo,SP,False,0.01,0.01,0.01,0.01,Plantio e Colheita 20-07 a 26-07.xlsx
2025-07-26,2025-07-20,2025-07-26,wheat,2025,planting,Total,,True,0.009830770439633835,0.00968661061564452,0.009883019360736557,0.009856894900185195,Plantio e Colheita 20-07 a 26-07.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_1,2024/25,harvest,Bahia,BA,False,0.01,0.01,0.01,0.00999,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_1,2024/25,harvest,Goiás,GO,False,0.01,0.01,0.01,0.01,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_1,2024/25,harvest,Maranhão,MA,False,0.0098,0.0095,0.0097,0.009799999999999998,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_1,2024/25,harvest,Minas Gerais,MG,False,0.01,0.01,0.01,0.01,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_1,2024/25,harvest,Paraná,PR,False,0.01,0.01,0.01,0.01,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_1,2024/25,harvest,Piauí,PI,False,0.01,0.0098,0.0096,0.00982,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_1,2024/25,harvest,Rio Grande do Sul,RS,False,0.01,0.01,0.01,0.01,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_1,2024/25,harvest,Santa Catarina,SC,False,0.01,0.00996,0.01,0.01,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_1,2024/25,harvest,São Paulo,SP,False,0.01,0.01,0.01,0.01,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_1,2024/25,harvest,Total,,True,0.00998,0.00993,0.00998,0.00998,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_2,2024/25,harvest,Goiás,GO,False,0.006,0.0040999999999999995,0.0088,0.00726,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_2,2024/25,harvest,Maranhão,MA,False,0.01,0.0097,0.0075,0.0085,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_2,2024/25,harvest,Mato Grosso,MT,False,0.009523,0.008756,0.009932999999999999,0.0096892,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_2,2024/25,harvest,Mato Grosso do Sul,MS,False,0.0042,0.0037,0.0087,0.004778000000000001,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_2,2024/25,harvest,Minas Gerais,MG,False,0.0051,0.0043,0.006,0.00502,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_2,2024/25,harvest,Paraná,PR,False,0.006500000000000001,0.0053,0.0085,0.00468,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_2,2024/25,harvest,Piauí,PI,False,0.0092,0.0086,0.0098,0.008960000000000001,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_2,2024/25,harvest,São Paulo,SP,False,0.0018,0.001,0.006500000000000001,0.0034599999999999995,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_2,2024/25,harvest,Tocantins,TO,False,0.009899999999999999,0.0097,0.01,0.0097,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,corn_2,2024/25,harvest,Total,,True,0.00752,0.00661,0.009130000000000001,0.00776,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,cotton,2024/25,harvest,Bahia,BA,False,0.0045000000000000005,0.004,0.004489,0.0056218,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,cotton,2024/25,harvest,Goiás,GO,False,0.0064,0.004699999999999999,0.006999999999999999,0.006999999999999999,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,cotton,2024/25,harvest,Maranhão,MA,False,0.006999999999999999,0.006,0.0058,0.00526,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,cotton,2024/25,harvest,Mato Grosso,MT,False,0.002089,0.001256,0.0031780000000000003,0.0041432000000000005,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,cotton,2024/25,harvest,Mato Grosso do Sul,MS,False,0.0073,0.006,0.0076300000000000005,0.007602,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,cotton,2024/25,harvest,Minas Gerais,MG,False,0.0062,0.005699999999999999,0.0054,0.00526,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,cotton,2024/25,harvest,Piauí,PI,False,0.0075,0.0062,0.0062,0.00732,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,cotton,2024/25,harvest,Total,,True,0.00297,0.00217,0.00367,0.00461,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,wheat,2025,harvest,Bahia,BA,False,0.0,0.0,0.0,0.0,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,wheat,2025,harvest,Goiás,GO,False,0.0075,0.006999999999999999,0.0076,0.007380000000000001,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,wheat,2025,harvest,Mato Grosso do Sul,MS,False,0.0001,0.0,0.0004,0.0002,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,wheat,2025,harvest,Minas Gerais,MG,False,0.0007000000000000001,0.0003,0.004,0.002,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,wheat,2025,harvest,Paraná,PR,False,0.0,0.0,0.0,0.0,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,wheat,2025,harvest,Rio Grande do Sul,RS,False,0.0,0.0,0.0,0.0,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,wheat,2025,harvest,Santa Catarina,SC,False,0.0,0.0,0.0,0.0,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,wheat,2025,harvest,São Paulo,SP,False,0.0,0.0,0.0,0.0,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,wheat,2025,harvest,Total,,True,0.0002948543038523718,0.0002560480148475797,0.0004873837046544332,0.0003911190042534025,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,wheat,2025,planting,Bahia,BA,False,0.01,0.01,0.01,0.01,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,wheat,2025,planting,Goiás,GO,False,0.01,0.01,0.01,0.01,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,wheat,2025,planting,Mato Grosso do Sul,MS,False,0.01,0.01,0.01,0.01,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,wheat,2025,planting,Minas Gerais,MG,False,0.01,0.01,0.01,0.01,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,wheat,2025,planting,Paraná,PR,False,0.01,0.01,0.01,0.01,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,wheat,2025,planting,Rio Grande do Sul,RS,False,0.01,0.009899999999999999,0.01,0.009960000000000002,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,wheat,2025,planting,Santa Catarina,SC,False,0.0092,0.0073,0.009300000000000001,0.009646666666666666,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,wheat,2025,planting,São Paulo,SP,False,0.01,0.01,0.01,0.01,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-02,2025-07-27,2025-08-02,wheat,2025,planting,Total,,True,0.009963854948336149,0.009830770439633835,0.009971546573508766,0.009978467173948305,Plantio e Colheita 27-07 a 02-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_1,2024/25,harvest,Bahia,BA,False,0.01,0.01,0.01,0.01,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_1,2024/25,harvest,Goiás,GO,False,0.01,0.01,0.01,0.01,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_1,2024/25,harvest,Maranhão,MA,False,0.009899999999999999,0.0098,0.01,0.00994,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_1,2024/25,harvest,Minas Gerais,MG,False,0.01,0.01,0.01,0.01,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_1,2024/25,harvest,Paraná,PR,False,0.01,0.01,0.01,0.01,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_1,2024/25,harvest,Piauí,PI,False,0.01,0.01,0.0098,0.009960000000000002,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_1,2024/25,harvest,Rio Grande do Sul,RS,False,0.01,0.01,0.01,0.01,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_1,2024/25,harvest,Santa Catarina,SC,False,0.01,0.01,0.01,0.01,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_1,2024/25,harvest,São Paulo,SP,False,0.01,0.01,0.01,0.01,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_1,2024/25,harvest,Total,,True,0.00999,0.00998,0.01,0.01,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_2,2024/25,harvest,Goiás,GO,False,0.0073,0.006,0.009300000000000001,0.00826,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_2,2024/25,harvest,Maranhão,MA,False,0.01,0.01,0.0095,0.00966,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_2,2024/25,harvest,Mato Grosso,MT,False,0.009908,0.009523,0.01,0.009925,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_2,2024/25,harvest,Mato Grosso do Sul,MS,False,0.0059,0.0042,0.009000000000000001,0.0057566,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_2,2024/25,harvest,Minas Gerais,MG,False,0.0075,0.0051,0.0076,0.006539999999999999,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_2,2024/25,harvest,Paraná,PR,False,0.0075,0.006500000000000001,0.0092,0.005719999999999999,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_2,2024/25,harvest,Piauí,PI,False,0.01,0.0092,0.01,0.00956,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_2,2024/25,harvest,São Paulo,SP,False,0.003,0.0018,0.006999999999999999,0.004899999999999999,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_2,2024/25,harvest,Tocantins,TO,False,0.01,0.009899999999999999,0.01,0.009960000000000002,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,corn_2,2024/25,harvest,Total,,True,0.008369999999999999,0.00752,0.00947,0.00843,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,cotton,2024/25,harvest,Bahia,BA,False,0.005,0.0045000000000000005,0.0055000000000000005,0.006302199999999999,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,cotton,2024/25,harvest,Goiás,GO,False,0.0073,0.0064,0.0077,0.00776,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,cotton,2024/25,harvest,Maranhão,MA,False,0.0070999999999999995,0.006999999999999999,0.0066,0.005980000000000001,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,cotton,2024/25,harvest,Mato Grosso,MT,False,0.0031730000000000005,0.002089,0.005342,0.0056796,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,cotton,2024/25,harvest,Mato Grosso do Sul,MS,False,0.0076,0.0073,0.0088,0.008684,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,cotton,2024/25,harvest,Minas Gerais,MG,False,0.0076,0.0062,0.0068000000000000005,0.00628,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,cotton,2024/25,harvest,Piauí,PI,False,0.008100000000000001,0.0075,0.0066,0.008039999999999999,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,cotton,2024/25,harvest,Total,,True,0.0039000000000000003,0.00297,0.00553,0.0059299999999999995,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,wheat,2025,harvest,Bahia,BA,False,0.0,0.0,0.0,0.0,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,wheat,2025,harvest,Goiás,GO,False,0.0078000000000000005,0.0075,0.0078000000000000005,0.0076359999999999996,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,wheat,2025,harvest,Mato Grosso do Sul,MS,False,0.0003,0.0001,0.0018,0.0012,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,wheat,2025,harvest,Minas Gerais,MG,False,0.0022,0.0007000000000000001,0.006,0.0032799999999999995,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,wheat,2025,harvest,Paraná,PR,False,0.0,0.0,0.0001,2e-05,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,wheat,2025,harvest,Rio Grande do Sul,RS,False,0.0,0.0,0.0,0.0,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,wheat,2025,harvest,Santa Catarina,SC,False,0.0,0.0,0.0,0.0,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,wheat,2025,harvest,São Paulo,SP,False,0.0,0.0,0.0,4e-05,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,wheat,2025,harvest,Total,,True,0.00039662362675156734,0.0002948543038523718,0.0006543439224264585,0.000525483774589013,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,wheat,2025,planting,Bahia,BA,False,0.01,0.01,0.01,0.01,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,wheat,2025,planting,Goiás,GO,False,0.01,0.01,0.01,0.01,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,wheat,2025,planting,Mato Grosso do Sul,MS,False,0.01,0.01,0.01,0.01,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,wheat,2025,planting,Minas Gerais,MG,False,0.01,0.01,0.01,0.01,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,wheat,2025,planting,Paraná,PR,False,0.01,0.01,0.01,0.01,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,wheat,2025,planting,Rio Grande do Sul,RS,False,0.01,0.01,0.01,0.00998,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,wheat,2025,planting,Santa Catarina,SC,False,0.009899999999999999,0.0092,0.01,0.009974,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,wheat,2025,planting,São Paulo,SP,False,0.01,0.01,0.01,0.01,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-09,2025-08-03,2025-08-09,wheat,2025,planting,Total,,True,0.009995481868542018,0.009963854948336149,0.01,0.009998493956180673,Plantio e Colheita 03-08 a 09-08.xlsx
2025-08-16,2025-08-10,2025-08-16,corn_1,2024/25,harvest,Bahia,BA,False,0.01,0.01,0.01,0.01,Plantio e Colheita 10-08 a 16-08.xlsx
2025-08-16,2025-08-10,2025-08-16,corn_1,2024/25,harvest,Goiás,GO,False,0.01,0.01,0.01,0.01,Plantio e Colheita 10-08 a 16-08.xlsx
2025-08-16,2025-08-10,2025-08-16,corn_1,2024/25,harvest,Maranhão,MA,False,0.01,0.009899999999999999,0.01,0.01,Plantio e Colheita 10-08 a 16-08.xlsx
2025-08-16,2025-08-10,2025-08-16,corn_1,2024/25,harvest,Minas Gerais,MG,False,0.01,0.01,0.01,0.01,Plantio e Colheita 10-08 a 16-08.xlsx
2025-08-16,2025-08-10,2025-08-16,corn_1,2024/25,harvest,Paraná,PR,False,0.01,0.01,0.01,0.01,Plantio e Colheita 10-08 a 16-08.xlsx
2025-08-16,2025-08-10,2025-08-16,corn_1,2024/25,harvest,Piauí,PI,False,0.01,0.01,0.01,0.01,Plantio e Colheita 10-08 a 16-08.xlsx
2025-08-16,2025-08-10,2025-08-16,corn_1,2024/25,harvest,Rio Grande do Sul,RS,False,0.01,0.01,0.01,0.01,Plantio e Colheita 10-08 a 16-08.xlsx
2025-08-16,2025-08-10,2025-08-16,corn_1,2024/25,harvest,Santa Catarina,SC,False,0.01,0.01,0.01,0.01,Plantio e Colheita 10-08 a 16-08.xlsx
